id,title,overview,genres,director,cast,keywords,average_rating,vote_count,poster_url,backdrop_url,release_year
14435,My Bloody Valentine,Ten years ago a tragedy changed the town of Harmony forever. Tom Hanniger an inexperienced coal miner caused an accident in the tunnels that trapped and killed five men and sent the only survivor Harry Warden into a permanent coma. But Harry Warden wanted revenge. Exactly one year later on Valentine’s Day he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.,"Mystery, Horror",,"Jensen Ackles, Jaime King, Kerr Smith, Betsy Rue, Edi Gathegi, Tom Atkins, Kevin Tighe, Megan Boone, Karen Baum, Joy de la Paz, Marc Macaulay, Todd Farmer, Jeff Hochendoner, Bingo O'Malley, Liam Rhodes, Michael McKee, Andrew Larson, Jarrod DiGiorgi, Selene Luna, Cherie McClain, Richard John Walters, David Whalen, Denise Dal Vera, Sam Nicotero, Tim Hartman, Ruth Flaherty, Annie Kitral, Jerry Johnston, Rita Gregory, Brandi Engel, Mightie Louis Greenberg, Chris Carnel","sheriff, miner, delusion, head injury, remake, slaughter, slasher, gas mask, aftercreditsstinger",5.5,974.0,https://image.tmdb.org/t/p/w500/9biIVOMTdvv4aj4a5HClmrK5EHB.jpg,https://image.tmdb.org/t/p/original/lhYlBOsmwoFlGQg9FmTsS7UMz1K.jpg,2009
2116,Out of Time,Matt Lee Whitlock respected chief of police in small Banyan Key Florida must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.,"Thriller, Crime, Drama",,"Denzel Washington, Eva Mendes, Sanaa Lathan, John Billingsley, Dean Cain, Alex Carter, Antoni Corone, Robert Baker, Ron Madoff, Terry Loughlin, Nora Dunn, Jesse Beaton, Peggy Sheffield, Evelyn Brooks, Arian Ash, Elena Maria Garcia, Suzanne Grant, Dottie Healy, Deborah Smith Ford, Natalie McNeil, Tom Hillmann, Eric Hissom, James Murtaugh","miami florida, florida, double murder, divorce, police detective, extramarital affair",6.3,974.0,https://image.tmdb.org/t/p/w500/wdniUkm0hwXv2RqzvwWy5XtRNvB.jpg,https://image.tmdb.org/t/p/original/mNepuK3LthcA5acdh8j3T96taWu.jpg,2003
37495,Four Lions,A group of Muslim men living in Sheffield hatch an inept plan to become suicide bombers.,"Comedy, Crime, Drama",,"Riz Ahmed, Nigel Lindsay, Kayvan Novak, Adeel Akhtar, Arsher Ali, Preeya Kalidas, Benedict Cumberbatch, Julia Davis, Craig Parkinson, Wasim Zakir, Mohammad Aqil, Karl Seth, Waleed Elgadi, Alex MacQueen, Shameem Ahmad, Jonathan Maitland, Marcus Garvey, Darren Boyd, Kevin Eldon, Adil Mohammed Javed","muslim, pacifism, northern england, satire, yorkshire, dark comedy, conservatism, terrorism, religious fundamentalism, cult film, suicide bomber, extremist, sheffield england",7.0,974.0,https://image.tmdb.org/t/p/w500/lU9WFPChJ1CsD5kZuYoCdoAlbRd.jpg,https://image.tmdb.org/t/p/original/lwP2JtnhoKxhLoOo2u9jW3c3RIB.jpg,2010
11000,The Birdcage,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's conservative moralistic parents.,Comedy,,"Robin Williams, Nathan Lane, Dan Futterman, Gene Hackman, Dianne Wiest, Calista Flockhart, Hank Azaria, Christine Baranski, Tom McGowan, Grant Heslov, Kirby Mitchell, James Lally, Luca Tommassini, Luis Camacho, Andre Fuentes, Tony Gonzalez, Dante Henderson, Scott Kaske, Kevin Stea, Tim Kelleher, Ann Cusack, Stanley DeSantis, J. Roy Helland, Anthony Giaimo, Lee Delano, David Sage, Michael Kinsley, Tony Snow, Dorothy Constantine, Trina McGee, Davis, Barry Nolan, Amy Powell, Ron Pitts, James Hill, Mary Major, Steven Porfido, John Pontrelli, Herschel Sparber, Francesca Cruz, Brian Reddy, Jim Jansen, Al Rodrigo, Marjorie Lovett, Sylvia Short, James H. Morrison, Rabbi Robert K. Baruch, Jay Leno, Don LaFontaine, Kenneth Stephens, Thelma Gutiérrez, Jordan Werner, Kevin Loreque, Rayder Woods, Jody Millard, Claudio Sad","drag queen, homophobia, florida, coming out, nightclub, senator, politician, remake, based on play or musical, conservative, cross dressing, lgbt, gay father, south beach, playing straight, gay parents, drag club",7.038,973.0,https://image.tmdb.org/t/p/w500/4IpC35BoA5aRO0Q1DpFGJ8iKKYq.jpg,https://image.tmdb.org/t/p/original/nGd3uJqO2RPM6GvKfEu7h5pL5c1.jpg,1996
411728,The Professor and the Madman,Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century and receives over 10000 entries from a patient at Broadmoor Criminal Lunatic Asylum Dr. William Minor.,"History, Drama, Mystery, Thriller",,"Mel Gibson, Sean Penn, Eddie Marsan, Natalie Dormer, Ioan Gruffudd, Steve Coogan, Jeremy Irvine, Brendan Patricks, Adam Fergus, Jennifer Ehle, Brian Fortune, Aidan McArdle, David Crowley, Kieran O'Reilly, Bryan Murray, Oengus MacNamara, Christopher Maleki, Sean Duggan, Bryan Quinn, Steve Gunn, Malcolm Freeman, Joe McKinney, Olivia McKevitt, Shane Noone, Robert McCormack, Ronan O'Connor, John Morton, Abigail Coburn, Paul Gough, Lucas Browne, Stephen Dillane, David O'Hara, Laurence Fox, Lars Brygmann, Anthony Andrews","based on novel or book, professor, lunatic asylum, biography, mental patient, dictionary, 19th century",7.2,973.0,https://image.tmdb.org/t/p/w500/gtGCDLhfjW96qVarwctnuTpGOtD.jpg,https://image.tmdb.org/t/p/original/fxolSrEERC0VOyeycBOPOOUvu0V.jpg,2019
2752,40 Days and 40 Nights,Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams Erica walks into his life.,"Comedy, Romance",,"Josh Hartnett, Shannyn Sossamon, Paulo Costanzo, Vinessa Shaw, Maggie Gyllenhaal, Adam Trese, Griffin Dunne, Emmanuelle Vaugier, Lorin Heath, Aaron Trainor, Glenn Fitzgerald, Barry Newman, Mary Gross, Monet Mazur, Christine Chatelain, Keegan Connor Tracy, Michael C. Maronna, Stefanie von Pfetten, Stanley Anderson, Terry Chen, Kai Lennox, Natassia Malthe","celibacy, sex addiction, laundromat, rape of a male, break, up, commitment, sex comedy, vow of celibacy",5.5,973.0,https://image.tmdb.org/t/p/w500/8bs30y2UzytXglgG6SLpP3N920J.jpg,https://image.tmdb.org/t/p/original/yffyMavLTwBgVvCKMQProlKMzL3.jpg,2002
592834,My Spy,A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl having been sent undercover to surveil her family.,"Family, Action, Comedy",,"Dave Bautista, Chloe Coleman, Parisa Fitz, Henley, Kristen Schaal, Greg Bryk, Ken Jeong, Nicola Correia Damude, Devere Rogers, Noah Danby, Vieslav Krystyan, Basel Daoud, Ali Hassan, Olivia Dépatie, Keller Viaene, Laura Cilevitz, Darrin Baker, Chris D'Silva, Rakhee Morzaria, Lindsay Mullan, Robin Archer, Michelle McLeod, Sukhman Gill, Jean, Michel Nadeau",spy,6.9,973.0,https://image.tmdb.org/t/p/w500/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg,https://image.tmdb.org/t/p/original/bFxGD1TKrJq3Dr5Pjnn739gBhQF.jpg,2020
138,Dracula,British estate agent Renfield travels to Transylvania to meet with the mysterious Count Dracula who is interested in leasing a castle in London and is unbeknownst to Renfield a vampire. After Dracula enslaves Renfield and drives him to insanity the pair sail to London together and as Dracula begins preying on London socialites the two become the subject of study for a supernaturalist professor Abraham Van Helsing.,"Horror, Drama, Fantasy",,"Bela Lugosi, Helen Chandler, David Manners, Dwight Frye, Edward Van Sloan, Herbert Bunston, Frances Dade, Joan Standing, Charles K. Gerrard, Anna Bakacs, Bunny Beatty, Nicholas Bela, Daisy Belmore, William A. Boardway, Barbara Bozoky, Tod Browning, Moon Carroll, Geraldine Dvorak, John George, Anita Harder, Carla Laemmle, Wyndham Standing, Cornelia Thaw, Dorothy Tree, Josephine Velez, Michael Visaroff, Florence Wix","transylvania, based on novel or book, monster, castle, vampire, spider, bat, count, based on play or musical, undead, sanitarium, black and white, pre, code, real estate agent, lunatic, dracula",7.2,972.0,https://image.tmdb.org/t/p/w500/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg,https://image.tmdb.org/t/p/original/cemjdP7HrUyJAry85vRT19Hidbi.jpg,1931
242643,Batman: Assault on Arkham,Batman works desperately to find a bomb planted by the Joker while Amanda Waller sends her newly-formed Suicide Squad to break into Arkham Asylum and recover vital information stolen by the Riddler.,"Thriller, Animation, Action, Crime",,"Kevin Conroy, Neal McDonough, Hynden Walch, Troy Baker, Matthew Gray Gubler, Jennifer Hale, Greg Ellis, John DiMaggio, CCH Pounder, Chris Cox, Giancarlo Esposito, Martin Jarvis, Nolan North, Eric Bauza, Peter Jessop, Christian Lanz, Christopher Lee Parson, Andrea Romano, Travis Willingham, Mick Wingert","superhero, based on comic, spin off, animated, dc, comic, dc universe animated original movies",7.4,972.0,https://image.tmdb.org/t/p/w500/mmQZekxr9gJ7c0Grkx6xgKvrpDy.jpg,https://image.tmdb.org/t/p/original/bAM1hVZEQRo1ZujryQ47bOtxEe8.jpg,2014
75674,Act of Valor,When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot an elite highly trained U.S. SEAL team speeds to hotspots around the globe racing against the clock to stop a deadly terrorist attack.,"Action, Thriller, War",,"Roselyn Sánchez, Emilio Rivera, Gonzalo Menendez, Marissa Labog, Nestor Serrano, Alex Veadov, Drea Castro, Nick Gomez, Jason Cottle, Alexander Asefa, Jeffrey Barnachea, Kenny Calderon, Raul Canizales II, Sam Cespedes, Jimmy Chhiu, Charles Chiyangwa, Antoni Corone, Jesse Cotton, Craig H. Davidson, Juan Diaz, Aurelius DiBarsanti, Pedro Sergio Escobedo, Ailsa Marshall, Dimiter D. Marinov, Thomas Rosales Jr., Marc Margulies, Dan Southworth, Reginald Long, Philip Un, Keo Woolford, Sarifa Salanga, Nicko Sabado, Conrad Garcia, Christian Mante, Henry Pinpin, Ernie Reyes Jr., Sonny Sison , Carla Jimenez, Ed Abel Pineda, Angela Mora, Artie Malesci, Maria Juani, Aspen Widowson, Lydia Lane, Gilbert Rosales, Sebastian Rey, Victor Palacios, Jeymi Ramos, Mario Perez, Rick Shuster, Beth Waugh","submarine, navy, scuba diving, heroism, u.s. navy seal, military life, valor, terrorist plot, navy life, national security, pregnant wife, silver star, counter plot, duringcreditsstinger",6.471,972.0,https://image.tmdb.org/t/p/w500/1Xcd5ci69pVXMPP02DU11Ffq0yY.jpg,https://image.tmdb.org/t/p/original/bHefJgSTO3JOZy9fETN6cWpvbMX.jpg,2012
520172,Happiest Season,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,"Romance, Comedy",,"Kristen Stewart, Mackenzie Davis, Alison Brie, Aubrey Plaza, Dan Levy, Mary Holland, Victor Garber, Mary Steenburgen, Ana Gasteyer, Jake McDorman, Burl Moseley, Sarayu Blue, Caroline Harris, Jenny Gulley, Dominique Allen Lawson, Michelle Buteau, Carla Gallo, Timothy Simons, Lauren Lapkus, Jinkx Monsoon, BenDeLaCreme, Anis N'Dobe, Asiyih N'Dobe, Sean Michael Weber, Sarab Kamoo, Chelsea Banglesdorf, Liron Blumenthal, Daryn Kahn, Matt Newell, Dave Maulbeck, Don Hewitt Jr., Christopher Jon Gombos, Daina Griffith, Daniel Krell, Dominique Briggs, Jonathan Berry, Gina Jun, Daniel Johnson","marriage proposal, coming out, romantic comedy, lesbian relationship, in the closet, orphan, family holiday, lgbt, woman director, holiday season, pittsburgh pennsylvania, christmas, mayoral campaign, sister sister relationship, lesbian",7.4,972.0,https://image.tmdb.org/t/p/w500/vzec9kkOSE93tygyfOktedkeOQ.jpg,https://image.tmdb.org/t/p/original/jOWgFmD1H5t6nL7ChbmX8oDFUZl.jpg,2020
10003,The Saint,Simon Templar (The Saint) is a thief for hire whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government as well as the woman who holds its secret.,"Thriller, Action, Romance, Science Fiction, Adventure",,"Val Kilmer, Elisabeth Shue, Rade Šerbedžija, Henry Goodman, Alun Armstrong, Michael Byrne, Irina Apeksimova, Lev Prygunov, Charlotte Cornwell, Emily Mortimer, Lucija Šerbedžija, Velibor Topic, Tommy Flanagan, Егор Пазенко, Adam Smith, Pat Laffan, Verity, Jane Dearsley, Michael Marquez, Lorelei King, Alla Kazanskaya, Ronnie Letham, Tusse Silberg, Peter Guinness, Stefan Gryff, Malcolm Tierney, Christopher Rozycki, Valeriy Nikolaev, Roger Moore, Evgeniy Lazarev, Michael Cochrane","london england, berlin germany, spy, based on novel or book, gas, politics, master thief, thief, espionage, scientist, the saint, action hero",6.1,972.0,https://image.tmdb.org/t/p/w500/k43wPAVeepqzGwP52dKcknQjquj.jpg,https://image.tmdb.org/t/p/original/3cdfnihGSrMiQWzmVPaEs3p2Mp1.jpg,1997
12149,Frailty,A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed 'demons'.,"Drama, Thriller, Crime",,"Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary, Jeremy Sumpter, Luke Askew, Levi Kreis, Derk Cheetwood, Missy Crider, Alan Davidson, Cynthia Ettinger, Vincent Chase, Gwen McGee, Edmond Scott Ratliff, Rebecca Tilney, Blake King, Brad Berryhill, Greg Serano, Edgar L. Davis, Jim Flowers, Lance E. Nichols, John Paxton, Richard A. Bell, Chelsea Butler, Jennifer Drake, Betty Gurule, Ona Harris, Greg Bronson, Dave Power","angel, loss of loved one, sheriff, 1970s, texas, dream, fbi, rose garden, grave, insanity, horror, murder, flashback, mechanic, vision, serial killer, punishment, demon, religious fundamentalism, gloves, remorse, forced to kill, ax",7.0,971.0,https://image.tmdb.org/t/p/w500/hER3sVCZ9cZRBO0KNI7NbtiLacn.jpg,https://image.tmdb.org/t/p/original/vORzDiWl5mxm6nuXQu9h5bhi6rb.jpg,2001
354287,War Machine,A rock star general bent on winning the “impossible” war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.,"Comedy, Drama, War",,"Brad Pitt, Anthony Michael Hall, Emory Cohen, John Magaro, Topher Grace, Daniel Betts, Aymen Hamdouchi, Alan Ruck, Anthony Hayes, RJ Cyler, Nicholas Jones, Will Poulter, Lakeith Stanfield, Ben Kingsley, Meg Tilly, Griffin Dunne, Josh Stewart, Kola Bokinni, Derek Siow, Hopper Penn, Pico Alexander, Scoot McNairy, Justin Rosniak, Paolo Gasparini, Simon Werner, Sian Thomas, Reggie Brown, Chris Lew Kum Hoi, Hassani Shapi, Jean, Pierre Lorit, Gillian Jones, Richard Glover, Ben Peel, Elham Ehsas, Georgina Rylance, Abdul Whahab, Tilda Swinton, Kick Gurry, Rufus Wright, Gijs Scholten van Aschat, Mirrah Foulkes, Dan Wyllie, Josh McConville, Tim Downie, Sean Power, Andrew Byron, Daniel Fritz, Mohammadi Gul, Abdul Salam, Aykut Hilmi, Nezar Alderazi, Orli Shuka, Tara D'Arquian, Russell Crowe, Vic Waghorn, Amy Clare Beales, Christian Mandel","journalist, based on novel or book, afghanistan, us army, historical fiction, exposé, satirical, u.s. general, born leader, charismatic, nato forces",5.6,971.0,https://image.tmdb.org/t/p/w500/bU2Q2rCH5VFrJNKSyx6wSmQZFsX.jpg,https://image.tmdb.org/t/p/original/jFDHwsTPrhIbXkPkwJGU3EORmPo.jpg,2017
611207,The Knight Before Christmas,A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,"Comedy, Romance",,"Vanessa Hudgens, Josh Whitehouse, Emmanuelle Chriqui, Harry Jarvis, Ella Kenion, Isabelle Franca, Mimi Gianopulos, Jean, Michel Le Gal, Arnold Pinnock, Scott Ryan Yamamura, Jayne Eastwood, Shanice Johnson, Scott Edgecombe, Kristin Shepherd, Neil Babcock, Olivia Gudaniec, Alex Armbruster, Brittany Rae Robinson, Andrea Senior, Hayley Festeryga, Jacob Soley, Kat Graham, Quincy Brown, Rob Lowe, Kristin Davis, Chris Hobbs, Simon Webster","time travel, knight, ontario canada, christmas",6.5,970.0,https://image.tmdb.org/t/p/w500/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,https://image.tmdb.org/t/p/original/YZMpzCAQ8Ljnq2XOWkWOasexsw.jpg,2019
157851,Maps to the Stars,Driven by an intense need for fame and validation members of a dysfunctional Hollywood family are chasing celebrity one another and the relentless ghosts of their pasts.,Drama,,"Julianne Moore, Mia Wasikowska, John Cusack, Evan Bird, Robert Pattinson, Olivia Williams, Sarah Gadon, Kiara Glasco, Dawn Greenhalgh, Jonathan Watton, Carrie Fisher, Jennifer Gibson, Gord Rand, Justin Kelly, Niamh Wilson, Clara Pasieka, Emilia McCarthy, Allegra Fulton, Domenic Ricci, Jayne Heitmeyer, Sean Robertson, Ari Cohen, Joe Pingue, Christian Lloyd, Donald Burda, Amanda Brugel, Alden Adair, David Amito, Dan Lett, Sandra Battaglini, Joanne Reece, Chris Anton, George Kolitsopoulos, Joseph Murray, Adrienne Wilson, Murray Furrow, Neil Girvan, Stephen Radley III","schizophrenia, suicide, fire, child murder, rehabilitation, menage a trois, wedding ring, satire, dysfunctional family, hollywood, drugs, incest, therapy, mental illness, narcissism, ghost, aspiring actor",6.161,970.0,https://image.tmdb.org/t/p/w500/vKd9ugmlCiiEbC0MVAPbTY1iNtx.jpg,https://image.tmdb.org/t/p/original/ytwTVas9vms9dh510TX5i25gV7e.jpg,2014
638597,Yes Day,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,"Comedy, Family",,"Jennifer Garner, Edgar Ramírez, Jenna Ortega, Julian Lerner, Everly Carganilla, H.E.R., Nat Faxon, Molly Sims, Fortune Feimster, Arturo Castro, Tracie Thoms, Megan Stott, Yimmy Yim, Snowden Grey, Hayden Szeto, Alana Baer, Graham Phillips, Wolf Fleetwood, Ross, Adam Faison, James Kyson, Michelle La, Leonardo Nam, Naomi Ekperigin, James Calixte, Alek Cole, William Samiri, Ruy Iskandar, Cloie Wyatt Taylor, Joanna Strapp, Brent Morin, Cass Buggé, Lynn Andrews, Jordan Johnson, Hinds, K.C. Clyde, Katie Baker, Ava Allan, Cameron Johnson, Taylor Cooper, Faryn Einhorn, Mike Lane, Jeremy Culhane, Kristi Lauren, Olivia Norman, Arvin Lee, Peter S. Kim, Ron Yerxa, Nicholas Sean Johnny, Cameron James Elie, Romyn Smith, Aliyah Torres, Joshua Gallup, Danielle Jalade, Erin Allin O'Reilly, Rafael Boza, Tyler Riggin, Sandy Fletcher, Chase Meyer, Lola Raie, Aidan McGraw, Rachel Amanda Bryant, Coral Coye, Kodiak Lehman, Makea Leonard, Keithen Foster, Carrington Brown, Alonzo Harris, Ricardo Ramos, Ajanee Hambrick, Malik Spence, Miles Michaud, Matthew Correia, Pedrum Siadatian, Timothy Hill",,6.8,969.0,https://image.tmdb.org/t/p/w500/rejrD9ovTHJbfmpLM0mbEliEPV6.jpg,https://image.tmdb.org/t/p/original/cJwkku3SPprS0Splfgh8VFRd0xn.jpg,2021
11469,Black Knight,Martin Lawrence plays Jamal an employee in Medieval World amusement park. After nearly drowning in the moat he awakens to find himself in 14th century England.,"Comedy, Fantasy, Adventure",,"Martin Lawrence, Marsha Thomason, Tom Wilkinson, Jeannette Weegar, Vincent Regan, Daryl Mitchell, Michael Countryman, Kevin Conway, Erik Jensen, Isabell O'Connor, John Cronin, Michael Burgess, Mark Evans, Kevin Stillwell, Dikran Tulaine, Helen Carey, Mikey Post","black people, medallion, castle, time travel, knight, impostor, king, middle ages, medieval, 14th century",5.4,969.0,https://image.tmdb.org/t/p/w500/pVxwVH461k9u4tUfRewT29DEZ2e.jpg,https://image.tmdb.org/t/p/original/udgq4FDqsRgJIACUrWlk1BRtUhf.jpg,2001
9538,Scanners,After a man with extraordinary—and frighteningly destructive—telepathic abilities is nabbed by agents from a mysterious rogue corporation he discovers he is far from the only possessor of such strange powers and that some of the other “scanners” have their minds set on world domination while others are trying to stop them.,"Science Fiction, Horror",,"Jennifer O'Neill, Stephen Lack, Patrick McGoohan, Lawrence Dane, Michael Ironside, Robert A. Silverman, Lee Broker, Mavor Moore, Adam Ludwig, Murray Cruchley, Fred Döderlein, Géza Kovács, Sonny Forbes, Jérôme Tiberghien, Denis Lacroix, Elizabeth Mudry, Victor Désy, Louis Del Grande, Anthony Sherwood, Ken Umland, Anne Anglin, Jock Brandis, Jack Messinger, Victor Knight, Karen Fullerton, Margaret Gadbois, Terrance P. Coady, Steve Michaels, Malcolm Nelthorpe, Nicholas Kilbertus, Don Buchsbaum, Roland Nincheri, Kimberly McKeever, Robert Boyd, Graham Batchelor, Dean Hagopian, Alex Stevens, Neil Affleck, John Brasington, Chris Britton, Jack Canon, Richard Chapman Jr., Leon Herbert, William Hope, Thomas Kovacs, Ian McQue, Chuck Shamata, Sam Stone","telepathy, telekinesis, mind control, psychic power, murder, mind reading, paranormal phenomena, scientist, exploding head, drugs",6.742,969.0,https://image.tmdb.org/t/p/w500/VTqLdveNXxGsIAZL5I4RliTTt7.jpg,https://image.tmdb.org/t/p/original/weKhPC9dCbKOl633anVJFer44sF.jpg,1981
535544,Downton Abbey,The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal romance and intrigue that will leave the future of Downton hanging in the balance.,"Drama, Romance, History",,"Hugh Bonneville, Laura Carmichael, Jim Carter, Raquel Cassidy, Brendan Coyle, Michelle Dockery, Joanne Froggatt, Elizabeth McGovern, Kevin Doyle, Michael Fox, Matthew Goode, Harry Hadden, Paton, Robert James, Collier, Allen Leech, Phyllis Logan, Sophie McShera, Lesley Nicol, Maggie Smith, Imelda Staunton, Penelope Wilton, Stephen Campbell Moore, Geraldine James, Alex Crisp, Douglas Reith, Charlie Watson, David Haig, Susan Lynch, Max Brown, Fifi Hart, Oliver Barker, Zac Barker, Mark Addy, Eva Samms, Karina Samms, Kate Phillips, Harry Livingstone, Alice McCarthy, James Cartwright, Andrew Havill, Philippe Spall, Richenda Carey, Max Hutchinson, Tom Ashley, Simon Jones, Graeme Smiles, Tuppence Middleton, Darren Strange, John Biggins, Perry Fitzpatrick, Daniel Millar, David Lonsdale","yorkshire, period drama, upstairs downstairs, 1920s, based on tv series",7.1,968.0,https://image.tmdb.org/t/p/w500/pWt1iRuhNpeVDNP2QiUT2C5OiBt.jpg,https://image.tmdb.org/t/p/original/vnedp9tKITHxTKrqCGGKF0Mtl0G.jpg,2019
16234,Batman Beyond: Return of the Joker,The Joker is back with a vengeance and Gotham's newest Dark Knight Terry McGinnis needs answers as he stands alone to face Gotham's most infamous Clown Prince of Crime.,"Animation, Family, Action, Science Fiction",,"Will Friedle, Kevin Conroy, Mark Hamill, Angie Harmon, Dean Stockwell, Arleen Sorkin, Tara Strong, Mathew Valencia, Andrea Romano, Melissa Joan Hart, Henry Rollins, Michael Rosenbaum, Don Harvey, Frank Welker, Rachael Leigh Cook, Lauren Tom, Teri Garr, Ryan O'Donohue, Vernee Watson, Johnson, Mary Scheer, Bruce Timm","dystopia, cartoon, superhero, based on comic, cyberpunk, super power, save the neighborhood, super villain, masked superhero, save the day, good versus evil, based on tv series",7.3,968.0,https://image.tmdb.org/t/p/w500/7RlBs0An83fqAuKfwH5gKMcqgMc.jpg,https://image.tmdb.org/t/p/original/scNssnn5PN99fBODNzxF5qN4Iw8.jpg,2000
15016,Barbie of Swan Lake,Barbie as Odette the young daughter of a baker follows a unicorn into the Enchanted Forest and is transformed into a swan by an evil wizard intent on defeating the Fairy Queen.,"Animation, Family",,"Kelly Sheridan, Mark Hildreth, Kelsey Grammer, Maggie Wheeler, Venus Terzo, Kathleen Barr, Michael Dobson, Nicole Oliver, Ian James Corlett, Brian Drummond, Chantal Strand, Garry Chalk, Scott McNeil, Gina Stockdale, Charles Askegard, Ellen Bar, Maria Kowroski, Benjamin Millepied, Abi Stafford, Janie Taylor","musical, based on toy, ballet, animal, unicorn, swan lake",7.0,967.0,https://image.tmdb.org/t/p/w500/sLpCLVQWTU7BI4yAL6kIFM9J3eX.jpg,https://image.tmdb.org/t/p/original/tonrulTmO9ZyZmsAsr5yr9ciE4c.jpg,2003
11963,Three Days of the Condor,A bookish CIA researcher finds all his co-workers dead and must outwit those responsible until he figures out who he can really trust.,"Thriller, Mystery, Adventure",,"Robert Redford, Faye Dunaway, Cliff Robertson, Max von Sydow, John Houseman, Addison Powell, Walter McGinn, Tina Chen, John Randolph Jones, Michael Kane, Don McHenry, Jess Osuna, Dino Narizzano, Helen Stenborg, Patrick Gorman, Hansford Rowe, Carlin Glynn, Hank Garrett, Michael Miller, Arthur French, Jay Devlin, Frank Savino, Robert Phalen, Garrison Phillips, Lee Steele, Ed Crowley, John Connell, Norman Bush, James Keane, Ed Setrakian, Myron Natwick, Michael Prince, Carol Gustafson, Sal Schillizzi, Harmon William, David Bowman, Eileen Gordon, Robert Dahdah, Steve Bonino, Jennifer Rose, David Allen, Glenn Ferguson, Paul Dwyer, Marian Swan, Dorothi Fox, Ernest Harden Jr., Beverly Goodman, Russell Johnson, Bruce Moreno, Lauren Simon","cia, office, conspiracy, condor, christmas, political thriller",7.316,967.0,https://image.tmdb.org/t/p/w500/zinwtZqdb7gnc4zMu8dfkK1fMN3.jpg,https://image.tmdb.org/t/p/original/b10PufqGIpg5zFNOhkmbTUwQh94.jpg,1975
8393,The Gods Must Be Crazy,A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.,"Action, Comedy",,"Marius Weyers, Sandra Prinsloo, N!xau, Louw Verwey, Michael Thys, Nic De Jager, Fanyana H. Sidumo, Joe Seakatsie, Brian O'Shaughnessy, Ken Gampu, Paddy O'Byrne, Graham Armitage, Vera Blacker, Katinka Heyns, Janet Meshad, Jamie Uys","africa, airplane, botswana, god, tribe, desert, soda bottle, kalahari, bushman, tribal",7.3,967.0,https://image.tmdb.org/t/p/w500/IgBfj5LfT7nwpodCZ34QCHp17x.jpg,https://image.tmdb.org/t/p/original/nUbWdUmVxln18ZWi8spqInbTQ0J.jpg,1980
